"","speaker","word","의미","동음이의","type","분석1","분석2","성조","지역","age","gender","N","A1","A2","A3","B1","B2","B3","C1","C2","C3","D1","D2","D3","a1","a2","a3","b1","b2","b3","c1","c2","c3","d1","d2","d3","W","w1","w2","w3","weight","weigth_comb"
"131","JBS","감","persimon","1","고유어1","1","","","부산",60,"여",1,"ㄱ","ㅏ","ㅁ"," "," ",""," "," ","","","","","lax","sg","son","","","","","","","","","","111",1,1,1,8,"heavy-heavy-heavy"
"132","JBS","담","질병","1","고유어1","","","","부산",60,"여",1,"ㄷ","ㅏ","ㅁ"," "," ",""," "," ","","","","","lax","sg","son","","","","","","","","","","111",1,1,1,8,"heavy-heavy-heavy"
"133","JBS","담","담장","1","고유어1","1","","","부산",60,"여",1,"ㄷ","ㅏ","ㅁ"," "," ",""," "," ","","","","","lax","sg","son","","","","","","","","","","111",1,1,1,8,"heavy-heavy-heavy"
"134","JBS","밤","chestnut","1","고유어1","1","","","부산",60,"여",1,"ㅂ","ㅏ","ㅁ"," "," ",""," "," ","","","","","lax","sg","son","","","","","","","","","","111",1,1,1,8,"heavy-heavy-heavy"
"135","JBS","밤","야간","1","고유어1","1","","","부산",60,"여",1,"ㅂ","ㅏ","ㅁ"," "," ",""," "," ","","","","","lax","sg","son","","","","","","","","","","111",1,1,1,8,"heavy-heavy-heavy"
"136","JBS","벌","곤충","1","고유어1","1","","","부산",60,"여",1,"ㅂ","ㅓ","ㄹ"," "," ",""," "," ","","","","","lax","sg","son","","","","","","","","","","111",1,1,1,8,"heavy-heavy-heavy"
"137","JBS","벌","죄","1","고유어1","1","","","부산",60,"여",1,"ㅂ","ㅓ","ㄹ"," "," ",""," "," ","","","","","lax","sg","son","","","","","","","","","","111",1,1,1,8,"heavy-heavy-heavy"
"138","JBS","애","아이","1","고유어1","1","","","부산",60,"여",1,"ㅇ","ㅐ",""," "," ",""," "," ","","","","","null","sg","","","","","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"139","JBS","애","가 탄다","1","고유어1","1","","","부산",60,"여",1,"ㅇ","ㅐ",""," "," ",""," "," ","","","","","null","sg","","","","","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"140","JBS","이사","moving","1","고유어2","","","","부산",60,"여",2,"ㅇ","ㅣ","","ㅅ","ㅏ",""," "," ","","","","","null","","","que","sg","","","","","","","","001",0,0,1,2,"light-light-heavy"
"141","JBS","이사","director","1","고유어2","","","","부산",60,"여",2,"ㅇ","ㅣ","","ㅅ","ㅏ",""," "," ","","","","","null","","","que","sg","","","","","","","","001",0,0,1,2,"light-light-heavy"
"142","JBS","고전","struggle","1","고유어2","","","","부산",60,"여",2,"ㄱ","ㅗ","","ㅈ","ㅓ","ㄴ"," "," ","","","","","lax","sg","","lax","sg","son","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"143","JBS","고전","classics","1","고유어2","","","","부산",60,"여",2,"ㄱ","ㅗ","","ㅈ","ㅓ","ㄴ"," "," ","","","","","lax","sg","","lax","sg","son","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"144","JBS","사기","fraud","1","고유어2","","","","부산",60,"여",2,"ㅅ","ㅏ","","ㄱ","ㅣ",""," "," ","","","","","que","sg","","lax","","","","","","","","","001",0,0,1,2,"light-light-heavy"
"145","JBS","사기","fighting","1","고유어2","","","","부산",60,"여",2,"ㅅ","ㅏ","","ㄱ","ㅣ",""," "," ","","","","","que","sg","","lax","","","","","","","","","001",0,0,1,2,"light-light-heavy"
"146","JBS","새끼","baby","1","고유어2","1","","","부산",60,"여",2,"ㅅ","ㅐ","","ㄲ","ㅣ",""," "," ","","","","","que","sg","","tsasp","","","","","","","","","001",0,0,1,2,"light-light-heavy"
"147","JBS","새끼","rope","1","고유어2","1","","","부산",60,"여",2,"ㅅ","ㅐ","","ㄲ","ㅣ",""," "," ","","","","","que","sg","","tsasp","","","","","","","","","001",0,0,1,2,"light-light-heavy"
"148","JBS","토끼","","","고유어2","1","","HH","부산",60,"여",2,"ㅌ","ㅗ","","ㄲ","ㅣ",""," "," ","","","","","tsasp","sg","","tsasp","","","","","","","","","001",0,0,1,2,"light-light-heavy"
"149","JBS","오리","","","고유어2","1","","HH","부산",60,"여",2,"ㅇ","ㅗ","","ㄹ","ㅣ",""," "," ","","","","","null","sg","","son","","","","","","","","","001",0,0,1,2,"light-light-heavy"
"150","JBS","거울","","","고유어2","1","","HL","부산",60,"여",2,"ㄱ","ㅓ","","ㅇ","ㅜ","ㄹ"," "," ","","","","","lax","sg","","null","sg","son","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"151","JBS","더위","","","고유어2","1","","HL","부산",60,"여",2,"ㄷ","ㅓ","","ㅇ","ㅟ",""," "," ","","","","","lax","sg","","null","dp","","","","","","","","001",0,0,1,2,"light-light-heavy"
"152","JBS","무릅","","","고유어2","1","","HL","부산",60,"여",2,"ㅁ","ㅜ","","ㄹ","ㅡ","ㅂ"," "," ","","","","","son","sg","","son","sg","obs","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"153","JBS","호박","","","고유어2","1","","LH(H)","부산",60,"여",2,"ㅎ","ㅗ","","ㅂ","ㅏ","ㄱ"," "," ","","","","","que","sg","","lax","sg","obs","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"154","JBS","비듬","","","고유어2","1","","","부산",60,"여",2,"ㅂ","ㅣ","","ㄷ","ㅡ","ㅁ"," "," ","","","","","lax","","","lax","sg","son","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"155","JBS","찌짐","","","고유어2","1","","LH","부산",60,"여",2,"ㅉ","ㅣ","","ㅈ","ㅣ","ㅁ"," "," ","","","","","tsasp","","","lax","","son","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"156","JBS","무게","","","고유어2","1","","HL","부산",60,"여",2,"ㅁ","ㅜ","","ㄱ","ㅔ",""," "," ","","","","","son","sg","","lax","sg","","","","","","","","001",0,0,1,2,"light-light-heavy"
"157","JBS","이웃","","","고유어2","1","","","부산",60,"여",2,"ㅇ","ㅣ","","ㅇ","ㅜ","ㅅ"," "," ","","","","","null","","","null","sg","obs","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"158","JBS","언덕","","","고유어2","1","","LH","부산",60,"여",2,"ㅇ","ㅓ","ㄴ","ㄷ","ㅓ","ㄱ"," "," ","","","","","null","sg","son","lax","sg","obs","","","","","","","111",1,1,1,8,"heavy-heavy-heavy"
"159","JBS","그물","","","고유어2","1","","HH","부산",60,"여",2,"ㄱ","ㅡ","","ㅁ","ㅜ","ㄹ"," "," ","","","","","lax","sg","","son","sg","son","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"160","JBS","도랑","","","고유어2","1","","","부산",60,"여",2,"ㄷ","ㅗ","","ㄹ","ㅏ","ㅇ"," "," ","","","","","lax","sg","","son","sg","son","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"161","JBS","우물","","","고유어2","1","","","부산",60,"여",2,"ㅇ","ㅜ","","ㅁ","ㅜ","ㄹ"," "," ","","","","","null","sg","","son","sg","son","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"162","JBS","빨래","","","고유어2","1","","LH","부산",60,"여",2,"ㅃ","ㅏ","ㄹ","ㄹ","ㅐ",""," "," ","","","","","tsasp","sg","son","son","sg","","","","","","","","101",1,0,1,6,"heavy-light-heavy"
"163","JBS","아침","","","고유어2","1","","LH","부산",60,"여",2,"ㅇ","ㅏ","","ㅊ","ㅣ","ㅁ"," "," ","","","","","null","sg","","tsasp","","son","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"164","JBS","바위","","","고유어2","1","","HL","부산",60,"여",2,"ㅂ","ㅏ","","ㅇ","ㅟ",""," "," ","","","","","lax","sg","","null","dp","","","","","","","","001",0,0,1,2,"light-light-heavy"
"165","JBS","양념","","","고유어2","1","","HH","부산",60,"여",2,"ㅇ","ㅑ","ㅇ","ㄴ","ㅕ","ㅁ"," "," ","","","","","null","dp","son","son","dp","son","","","","","","","111",1,1,1,8,"heavy-heavy-heavy"
"166","JBS","저녁","","","고유어2","1","","LH","부산",60,"여",2,"ㅈ","ㅓ","","ㄴ","ㅕ","ㄱ"," "," ","","","","","lax","sg","","son","dp","obs","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"167","JBS","부억","","","고유어2","1","","LH","부산",60,"여",2,"ㅂ","ㅜ","","ㅇ","ㅓ","ㄱ"," "," ","","","","","lax","sg","","null","sg","obs","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"168","JBS","이슬","","","고유어2","1","","HL","부산",60,"여",2,"ㅇ","ㅣ","","ㅅ","ㅡ","ㄹ"," "," ","","","","","null","","","que","sg","son","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"169","JBS","하품","","","고유어2","1","","HL","부산",60,"여",2,"ㅎ","ㅏ","","ㅍ","ㅜ","ㅁ"," "," ","","","","","que","sg","","tsasp","sg","son","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"170","JBS","임자","","","고유어2","1","","LH(H)","부산",60,"여",2,"ㅇ","ㅣ","ㅁ","ㅈ","ㅏ",""," "," ","","","","","null","","son","lax","sg","","","","","","","","101",1,0,1,6,"heavy-light-heavy"
"171","JBS","바깥","","","고유어2","1","","LH","부산",60,"여",2,"ㅂ","ㅏ","","ㄲ","ㅏ","ㅌ"," "," ","","","","","lax","sg","","tsasp","sg","obs","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"172","JBS","나물","","","고유어2","1","","LH","부산",60,"여",2,"ㄴ","ㅏ","","ㅁ","ㅜ","ㄹ"," "," ","","","","","son","sg","","son","sg","son","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"173","JBS","가게","","","고유어2","1","","LH(H)","부산",60,"여",2,"ㄱ","ㅏ","","ㄱ","ㅔ",""," "," ","","","","","lax","sg","","lax","sg","","","","","","","","001",0,0,1,2,"light-light-heavy"
"174","JBS","서랍","","","고유어2","1","","HH","부산",60,"여",2,"ㅅ","ㅓ","","ㄹ","ㅏ","ㅂ"," "," ","","","","","que","sg","","son","sg","obs","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"175","JBS","버섯","","","고유어2","1","","HL","부산",60,"여",2,"ㅂ","ㅓ","","ㅅ","ㅓ","ㅅ"," "," ","","","","","lax","sg","","que","sg","obs","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"176","JBS","모래","sand","1","고유어2","1","","HL","부산",60,"여",2,"ㅁ","ㅗ","","ㄹ","ㅐ",""," "," ","","","","","son","sg","","son","sg","","","","","","","","001",0,0,1,2,"light-light-heavy"
"177","JBS","모레","days","1","고유어2","1","","","부산",60,"여",2,"ㅁ","ㅗ","","ㄹ","ㅔ",""," "," ","","","","","son","sg","","son","sg","","","","","","","","001",0,0,1,2,"light-light-heavy"
"178","JBS","여름","","","고유어2","1","","HL","부산",60,"여",2,"ㅇ","ㅕ","","ㄹ","ㅡ","ㅁ"," "," ","","","","","null","dp","","son","sg","son","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"179","JBS","덩굴","","","고유어2","1","","","부산",60,"여",2,"ㄷ","ㅓ","ㅇ","ㄱ","ㅜ","ㄹ"," "," ","","","","","lax","sg","son","lax","sg","son","","","","","","","111",1,1,1,8,"heavy-heavy-heavy"
"180","JBS","넝쿨","","","고유어2","1","","HL","부산",60,"여",2,"ㄴ","ㅓ","ㅇ","ㅋ","ㅜ","ㄹ"," "," ","","","","","son","sg","son","tsasp","sg","son","","","","","","","111",1,1,1,8,"heavy-heavy-heavy"
"181","JBS","감투","","","고유어2","1","","HL","부산",60,"여",2,"ㄱ","ㅏ","ㅁ","ㅌ","ㅜ",""," "," ","","","","","lax","sg","son","tsasp","sg","","","","","","","","101",1,0,1,6,"heavy-light-heavy"
"182","JBS","기둥","","","고유어2","1","","LH","부산",60,"여",2,"ㄱ","ㅣ","","ㄷ","ㅜ","ㅇ"," "," ","","","","","lax","","","lax","sg","son","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"183","JBS","벼락","","","고유어2","1","","HH","부산",60,"여",2,"ㅂ","ㅕ","","ㄹ","ㅏ","ㄱ"," "," ","","","","","lax","dp","","son","sg","obs","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"184","JBS","뚜껑","","","고유어2","1","","LH","부산",60,"여",2,"ㄸ","ㅜ","","ㄲ","ㅓ","ㅇ"," "," ","","","","","tsasp","sg","","tsasp","sg","son","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"185","JBS","개미","","","고유어2","1","","","부산",60,"여",2,"ㄱ","ㅐ","","ㅁ","ㅣ",""," "," ","","","","","lax","sg","","son","","","","","","","","","001",0,0,1,2,"light-light-heavy"
"186","JBS","구름","","","고유어2","1","","HH","부산",60,"여",2,"ㄱ","ㅜ","","ㄹ","ㅡ","ㅁ"," "," ","","","","","lax","sg","","son","sg","son","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"187","JBS","고추","","","고유어2","1","","","부산",60,"여",2,"ㄱ","ㅗ","","ㅊ","ㅜ",""," "," ","","","","","lax","sg","","tsasp","sg","","","","","","","","001",0,0,1,2,"light-light-heavy"
"188","JBS","가죽","","","고유어2","1","","LH","부산",60,"여",2,"ㄱ","ㅏ","","ㅈ","ㅜ","ㄱ"," "," ","","","","","lax","sg","","lax","sg","obs","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"189","JBS","사람","","","고유어2","1","","LH(H)","부산",60,"여",2,"ㅅ","ㅏ","","ㄹ","ㅏ","ㅁ"," "," ","","","","","que","sg","","son","sg","son","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"190","JBS","겨자","","","고유어2","1","","","부산",60,"여",2,"ㄱ","ㅕ","","ㅈ","ㅏ",""," "," ","","","","","lax","dp","","lax","sg","","","","","","","","001",0,0,1,2,"light-light-heavy"
"191","JBS","누에","","","고유어2","1","","HL","부산",60,"여",2,"ㄴ","ㅜ","","ㅇ","ㅔ",""," "," ","","","","","son","sg","","null","sg","","","","","","","","001",0,0,1,2,"light-light-heavy"
"192","JBS","노루","","","고유어2","1","","LH","부산",60,"여",2,"ㄴ","ㅗ","","ㄹ","ㅜ",""," "," ","","","","","son","sg","","son","sg","","","","","","","","001",0,0,1,2,"light-light-heavy"
"193","JBS","지게","","","고유어2","1","","HL","부산",60,"여",2,"ㅈ","ㅣ","","ㄱ","ㅔ",""," "," ","","","","","lax","","","lax","sg","","","","","","","","001",0,0,1,2,"light-light-heavy"
"194","JBS","가을","","","고유어2","1","","LH","부산",60,"여",2,"ㄱ","ㅏ","","ㅇ","ㅡ","ㄹ"," "," ","","","","","lax","sg","","null","sg","son","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"195","JBS","호두","","","고유어2","1","","LH","부산",60,"여",2,"ㅎ","ㅗ","","ㄷ","ㅜ",""," "," ","","","","","que","sg","","lax","sg","","","","","","","","001",0,0,1,2,"light-light-heavy"
"196","JBS","갈치","","","고유어2","1","","","부산",60,"여",2,"ㄱ","ㅏ","ㄹ","ㅊ","ㅣ",""," "," ","","","","","lax","sg","son","tsasp","","","","","","","","","101",1,0,1,6,"heavy-light-heavy"
"197","JBS","칼치","","","고유어2","1","","","부산",60,"여",2,"ㅋ","ㅏ","ㄹ","ㅊ","ㅣ",""," "," ","","","","","tsasp","sg","son","tsasp","","","","","","","","","101",1,0,1,6,"heavy-light-heavy"
"198","JBS","냄새","","","고유어2","1","","HL","부산",60,"여",2,"ㄴ","ㅐ","ㅁ","ㅅ","ㅐ",""," "," ","","","","","son","sg","son","que","sg","","","","","","","","101",1,0,1,6,"heavy-light-heavy"
"199","JBS","겨울","","","고유어2","1","","HL","부산",60,"여",2,"ㄱ","ㅕ","","ㅇ","ㅜ","ㄹ"," "," ","","","","","lax","dp","","null","sg","son","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"200","JBS","철쭉","","","고유어2","1","","HH","부산",60,"여",2,"ㅊ","ㅓ","ㄹ","ㅉ","ㅜ","ㄱ"," "," ","","","","","tsasp","sg","son","tsasp","sg","obs","","","","","","","111",1,1,1,8,"heavy-heavy-heavy"
"201","JBS","기침","","","고유어2","1","","HL","부산",60,"여",2,"ㄱ","ㅣ","","ㅊ","ㅣ","ㅁ"," "," ","","","","","lax","","","tsasp","","son","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"202","JBS","국수","","","고유어2","1","","","부산",60,"여",2,"ㄱ","ㅜ","ㄱ","ㅅ","ㅜ",""," "," ","","","","","lax","sg","obs","que","sg","","","","","","","","101",1,0,1,6,"heavy-light-heavy"
"203","JBS","고리","","","고유어2","1","","HL","부산",60,"여",2,"ㄱ","ㅗ","","ㄹ","ㅣ",""," "," ","","","","","lax","sg","","son","","","","","","","","","001",0,0,1,2,"light-light-heavy"
"204","JBS","엄살","","","고유어2","1","","HL","부산",60,"여",2,"ㅇ","ㅓ","ㅁ","ㅅ","ㅏ","ㄹ"," "," ","","","","","null","sg","son","que","sg","son","","","","","","","111",1,1,1,8,"heavy-heavy-heavy"
"205","JBS","허들","","","고유어2","1","","LH","부산",60,"여",2,"ㅎ","ㅓ","","ㄷ","ㅡ","ㄹ"," "," ","","","","","que","sg","","lax","sg","son","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"206","JBS","곱추","","","고유어2","1","","","부산",60,"여",2,"ㄱ","ㅗ","ㅂ","ㅊ","ㅜ",""," "," ","","","","","lax","sg","obs","tsasp","sg","","","","","","","","101",1,0,1,6,"heavy-light-heavy"
"207","JBS","곱새","","","고유어2","1","","","부산",60,"여",2,"ㄱ","ㅗ","ㅂ","ㅅ","ㅐ",""," "," ","","","","","lax","sg","obs","que","sg","","","","","","","","101",1,0,1,6,"heavy-light-heavy"
"208","JBS","이끼","","","고유어2","1","","HL","부산",60,"여",2,"ㅇ","ㅣ","","ㄲ","ㅣ",""," "," ","","","","","null","","","tsasp","","","","","","","","","001",0,0,1,2,"light-light-heavy"
"209","JBS","그림","","","고유어2","1","","HH","부산",60,"여",2,"ㄱ","ㅡ","","ㄹ","ㅣ","ㅁ"," "," ","","","","","lax","sg","","son","","son","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"210","JBS","번개","","","고유어2","1","","HH","부산",60,"여",2,"ㅂ","ㅓ","ㄴ","ㄱ","ㅐ",""," "," ","","","","","lax","sg","son","lax","sg","","","","","","","","101",1,0,1,6,"heavy-light-heavy"
"211","JBS","그네","","","고유어2","1","","LH","부산",60,"여",2,"ㄱ","ㅡ","","ㄴ","ㅔ",""," "," ","","","","","lax","sg","","son","sg","","","","","","","","001",0,0,1,2,"light-light-heavy"
"212","JBS","조각","","","고유어2","","","HL","부산",60,"여",2,"ㅈ","ㅗ","","ㄱ","ㅏ","ㄱ"," "," ","","","","","lax","sg","","lax","sg","obs","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"213","JBS","노름","","","고유어2","1","","LH","부산",60,"여",2,"ㄴ","ㅗ","","ㄹ","ㅡ","ㅁ"," "," ","","","","","son","sg","","son","sg","son","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"214","JBS","이름","","","고유어2","1","","HL","부산",60,"여",2,"ㅇ","ㅣ","","ㄹ","ㅡ","ㅁ"," "," ","","","","","null","","","son","sg","son","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"215","JBS","골무","","","고유어2","1","","","부산",60,"여",2,"ㄱ","ㅗ","ㄹ","ㅁ","ㅜ",""," "," ","","","","","lax","sg","son","son","sg","","","","","","","","101",1,0,1,6,"heavy-light-heavy"
"216","JBS","고름","","","고유어2","1","","","부산",60,"여",2,"ㄱ","ㅗ","","ㄹ","ㅡ","ㅁ"," "," ","","","","","lax","sg","","son","sg","son","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"217","JBS","김치","","","고유어2","1","","HL","부산",60,"여",2,"ㄱ","ㅣ","ㅁ","ㅊ","ㅣ",""," "," ","","","","","lax","","son","tsasp","","","","","","","","","101",1,0,1,6,"heavy-light-heavy"
"218","JBS","우엉","","","고유어2","1","","LH","부산",60,"여",2,"ㅇ","ㅜ","","ㅇ","ㅓ","ㅇ"," "," ","","","","","null","sg","","null","sg","son","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"219","JBS","계란","","","고유어2","","","HL","부산",60,"여",2,"ㄱ","ㅖ","","ㄹ","ㅏ","ㄴ"," "," ","","","","","lax","dp","","son","sg","son","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"220","JBS","동네","","","고유어2","","","LH(H)","부산",60,"여",2,"ㄷ","ㅗ","ㅇ","ㄴ","ㅔ",""," "," ","","","","","lax","sg","son","son","sg","","","","","","","","101",1,0,1,6,"heavy-light-heavy"
"221","JBS","마실","","","고유어2","1","","","부산",60,"여",2,"ㅁ","ㅏ","","ㅅ","ㅣ","ㄹ"," "," ","","","","","son","sg","","que","","son","","","","","","","011",0,1,1,4,"light-heavy-heavy"
"222","JBS","파리","","","고유어2","1","","HH","부산",60,"여",2,"ㅍ","ㅏ","","ㄹ","ㅣ",""," "," ","","","","","tsasp","sg","","son","","","","","","","","","001",0,0,1,2,"light-light-heavy"
"223","JBS","고을","","","고유어2","1","","LH","부산",60,"여",2,"ㄱ","ㅗ","","ㅇ","ㅡ","ㄹ"," "," ","","","","","lax","sg","","null","sg","son","","","","","","","011",0,1,1,4,"light-heavy-heavy"
